노선번호,도로명,이정,X좌표값,Y좌표값,GRS80X좌표값,GRS80Y좌표값
0653,동해선(삼척속초),3.3000,37.414273037,129.179194447,392928.608432,537219.372492
0653,동해선(삼척속초),3.4000,37.414496732,129.178100218,392831.147920,537241.964763
0653,동해선(삼척속초),3.5000,37.414733128,129.177010283,392734.035660,537265.976690
0653,동해선(삼척속초),3.6000,37.414992051,129.176005451,392644.401481,537292.664339
0653,동해선(삼척속초),3.7000,37.415310120,129.174948694,392550.018964,537325.812520
0653,동해선(삼척속초),3.8000,37.415669910,129.173913181,392457.411312,537363.636408
0653,동해선(삼척속초),3.9000,37.416070524,129.172901493,392366.809644,537406.041660
0653,동해선(삼척속초),4.0000,37.416510873,129.171916099,392278.435313,537452.912222
0653,동해선(삼척속초),4.1000,37.416990114,129.170959650,392192.525375,537504.160102
0653,동해선(삼척속초),4.2000,37.417506793,129.170034342,392109.278099,537559.628211
0653,동해선(삼척속초),4.3000,37.418059708,129.169142555,392028.907256,537619.187716
0653,동해선(삼척속초),4.4000,37.418647473,129.168286515,391951.613512,537682.689503
0653,동해선(삼척속초),4.5000,37.419268624,129.167468364,391877.590252,537749.974998
0653,동해선(삼척속초),4.6000,37.419921611,129.166690151,391807.023033,537820.876551
0653,동해선(삼척속초),4.7000,37.420604789,129.165953799,391740.086047,537895.215125
0653,동해선(삼척속초),4.8000,37.421311255,129.165252676,391676.209937,537972.211106
0653,동해선(삼척속초),4.9000,37.422019785,129.164554798,391612.616938,538049.443141
0653,동해선(삼척속초),5.0000,37.422728310,129.163856908,391549.024028,538126.675047
0653,동해선(삼척속초),5.1000,37.423436832,129.163159003,391485.430957,538203.907110
0653,동해선(삼척속초),5.2000,37.424145349,129.162461086,391421.837978,538281.138996
0653,동해선(삼척속초),5.3000,37.424853863,129.161763156,391358.245036,538358.370898
0653,동해선(삼척속초),5.4000,37.425562371,129.161065212,391294.651941,538435.602618
0653,동해선(삼척속초),5.5000,37.426270874,129.160367255,391231.058886,538512.834305
0653,동해선(삼척속초),5.6000,37.426979376,129.159669286,391167.465912,538590.066202
0653,동해선(삼척속초),5.7000,37.427687872,129.158971303,391103.872933,538667.297873
0653,동해선(삼척속초),5.8000,37.428396364,129.158273307,391040.279898,538744.529412
0653,동해선(삼척속초),5.9000,37.429104852,129.157575298,390976.686849,538821.761112
0653,동해선(삼척속초),6.0000,37.429813336,129.156877275,390913.093745,538898.992631
0653,동해선(삼척속초),6.1000,37.430521815,129.156179239,390849.500631,538976.224165
0653,동해선(삼척속초),6.2000,37.431230291,129.155481191,390785.907556,539053.455667
0653,동해선(삼척속초),6.3000,37.431938761,129.154783130,390722.314571,539130.686993
0653,동해선(삼척속초),6.4000,37.432648763,129.154087517,390658.935555,539208.093726
0653,동해선(삼척속초),6.5000,37.433365255,129.153402449,390596.474635,539286.242659
0653,동해선(삼척속초),6.6000,37.434088516,129.152728654,390534.995496,539365.166301
0653,동해선(삼척속초),6.7000,37.434808237,129.152049479,390473.050296,539443.686473
0653,동해선(삼척속초),6.8000,37.435536409,129.151384027,390412.299543,539523.172907
0653,동해선(삼척속초),6.9000,37.436264577,129.150718562,390351.548755,539602.659320
0653,동해선(삼척속초),7.0000,37.436992740,129.150053083,390290.797836,539682.145567
0653,동해선(삼척속초),7.1000,37.437720901,129.149387593,390230.047120,539761.631945
0653,동해선(삼척속초),7.2000,37.438449057,129.148722090,390169.296371,539841.118206
0653,동해선(삼척속초),7.3000,37.439177210,129.148056574,390108.545537,539920.604398
0653,동해선(삼척속초),7.4000,37.439905359,129.147391044,390047.794667,540000.090619
0653,동해선(삼척속초),7.5000,37.440633504,129.146725502,389987.043858,540079.576774
0653,동해선(삼척속초),7.6000,37.441351342,129.146042748,389924.796751,540157.884444
0653,동해선(삼척속초),7.7000,37.442041299,129.145316198,389858.744911,540233.009327
0653,동해선(삼척속초),7.8000,37.442701436,129.144547294,389789.020862,540304.739126
0653,동해선(삼척속초),7.9000,37.443330103,129.143737959,389715.798937,540372.894554
0653,동해선(삼척속초),8.0000,37.443925725,129.142890213,389639.262084,540437.305128
0653,동해선(삼척속초),8.1000,37.444486813,129.142006179,389559.601852,540497.809842
0653,동해선(삼척속초),8.2000,37.445011965,129.141088067,389477.017262,540554.257624
0653,동해선(삼척속초),8.3000,37.445509247,129.140145722,389392.359319,540607.563601
0653,동해선(삼척속초),8.4000,37.446004870,129.139201986,389307.583599,540660.683520
0653,동해선(삼척속초),8.5000,37.446500487,129.138258237,389222.807930,540713.803586
0653,동해선(삼척속초),8.6000,37.446996095,129.137314476,389138.032222,540766.923456
0653,동해선(삼척속초),8.7000,37.447491697,129.136370705,389053.256711,540820.043427
0653,동해선(삼척속초),8.8000,37.447987292,129.135426918,388968.481012,540873.163345
0653,동해선(삼척속초),8.9000,37.448482877,129.134483121,388883.705517,540926.283074
0653,동해선(삼척속초),9.0000,37.448978456,129.133539310,388798.929830,540979.402943
0653,동해선(삼척속초),9.1000,37.449470056,129.132592261,388713.878764,541032.075344
0653,동해선(삼척속초),9.2000,37.449928961,129.131619840,388626.665501,541081.068430
0653,동해선(삼척속초),9.3000,37.450348537,129.130619852,388537.112343,541125.641475
0653,동해선(삼척속초),9.4000,37.450727733,129.129594802,388445.443587,541165.682909
0653,동해선(삼척속초),9.5000,37.451065602,129.128547251,388351.888153,541201.092712
0653,동해선(삼척속초),9.6000,37.451361300,129.127479819,388256.679827,541231.782466
0653,동해선(삼척속초),9.7000,37.451614085,129.126395177,388160.056734,541257.675388
0653,동해선(삼척속초),9.8000,37.451823328,129.125296036,388062.260296,541278.706987
0653,동해선(삼척속초),9.9000,37.451988502,129.124185147,387963.535018,541294.824276
0653,동해선(삼척속초),10.0000,37.452111813,129.123065689,387864.156593,541306.278688
0653,동해선(삼척속초),10.1000,37.452253564,129.121949711,387765.040460,541319.788047
0653,동해선(삼척속초),10.2000,37.452438835,129.120843810,387666.707615,541338.149731
0653,동해선(삼척속초),10.3000,37.452667179,129.119750654,387569.395593,541361.319272
0653,동해선(삼척속초),10.4000,37.452938047,129.118672876,387473.338968,541389.240948
0653,동해선(삼척속초),10.5000,37.453250783,129.117613081,387378.769899,541421.847219
0653,동해선(삼척속초),10.6000,37.453604633,129.116573826,387285.916710,541459.059183
0653,동해선(삼척속초),10.7000,37.453998746,129.115557616,387195.003434,541500.787383
0653,동해선(삼척속초),10.8000,37.454432168,129.114566906,387106.249686,541546.930744
0653,동해선(삼척속초),10.9000,37.454903854,129.113604084,387019.869615,541597.378054
0653,동해선(삼척속초),11.0000,37.455412666,129.112671475,386936.071815,541652.007330
0653,동해선(삼척속초),11.1000,37.455957375,129.111771329,386855.058533,541710.686578
0653,동해선(삼척속초),11.2000,37.456536672,129.110905821,386777.025596,541773.274857
0653,동해선(삼척속초),11.3000,37.457149154,129.110077039,386702.161191,541839.620270
0653,동해선(삼척속초),11.4000,37.457793344,129.109286982,386630.645898,541909.562921
0653,동해선(삼척속초),11.5000,37.458467689,129.108537559,386562.652564,541982.934034
0653,동해선(삼척속초),11.6000,37.459170560,129.107830579,386498.345370,542059.556332
0653,동해선(삼척속초),11.7000,37.459900262,129.107167752,386437.879571,542139.244896
0653,동해선(삼척속초),11.8000,37.460651399,129.106543577,386380.781988,542221.389708
0653,동해선(삼척속초),11.9000,37.461405005,129.105924049,386324.090480,542303.818221
0653,동해선(삼척속초),12.0000,37.462158607,129.105304508,386267.398941,542386.246703
0653,동해선(삼척속초),12.1000,37.462912207,129.104684954,386210.707320,542468.675151
0653,동해선(삼척속초),12.2000,37.463665803,129.104065389,386154.015863,542551.103524
0653,동해선(삼척속초),12.3000,37.464427284,129.103460920,386098.641617,542634.437477
0653,동해선(삼척속초),12.4000,37.465190847,129.102860918,386043.658463,542718.011614
0653,동해선(삼척속초),12.5000,37.465965992,129.102284725,385990.754438,542802.918751
0653,동해선(삼척속초),12.6000,37.466735301,129.101696381,385936.790662,542887.154508
0653,동해선(삼척속초),12.7000,37.467492325,129.101083439,385880.682010,542969.978198
0653,동해선(삼척속초),12.8000,37.468245905,129.100463808,385823.991064,543052.406748
0653,동해선(삼척속초),12.9000,37.468999483,129.099844163,385767.299987,543134.835361
0653,동해선(삼척속초),13.0000,37.469753058,129.099224507,385710.609024,543217.263945
0653,동해선(삼척속초),13.1000,37.470506628,129.098604838,385653.918032,543299.692352
0653,동해선(삼척속초),13.2000,37.471260287,129.097985331,385597.242206,543382.131359
0653,동해선(삼척속초),13.3000,37.472020974,129.097379540,385541.763534,543465.377846
0653,동해선(삼척속초),13.4000,37.472792731,129.096796199,385488.244837,543549.897770
0653,동해선(삼척속초),13.5000,37.473575135,129.096235627,385436.715255,543635.644828
0653,동해선(삼척속초),13.6000,37.474367762,129.095698131,385387.202959,543722.572315
0653,동해선(삼척속초),13.7000,37.475170178,129.095184005,385339.735021,543810.632726
0653,동해선(삼척속초),13.8000,37.475981945,129.094693530,385294.337356,543899.778005
0653,동해선(삼척속초),13.9000,37.476802621,129.094226974,385251.034573,543989.959634
0653,동해선(삼척속초),14.0000,37.477641089,129.093779779,385209.401558,544082.154444
0653,동해선(삼척속초),14.1000,37.478478322,129.093362090,385170.382834,544174.270441
0653,동해선(삼척속초),14.2000,37.479323102,129.092969049,385133.526640,544267.272908
0653,동해선(삼척속초),14.3000,37.480174968,129.092600871,385098.853215,544361.110877
0653,동해선(삼척속초),14.4000,37.481033456,129.092257759,385066.381623,544455.733451
0653,동해선(삼척속초),14.5000,37.481898093,129.091939886,385036.128196,544551.088372
0653,동해선(삼척속초),14.6000,37.482768416,129.091647467,385008.113018,544647.124534
0653,동해선(삼척속초),14.7000,37.483643944,129.091380624,384982.348016,544743.788863
0653,동해선(삼척속초),14.8000,37.484524199,129.091139515,384958.848214,544841.028601
0653,동해선(삼척속초),14.9000,37.485408690,129.090924190,384937.619351,544938.789339
0653,동해선(삼척속초),15.0000,37.486292410,129.090703160,384915.888060,545036.453234
0653,동해선(삼척속초),15.1000,37.487178573,129.090498804,384895.626076,545134.421165
0653,동해선(삼척속초),15.2000,37.488064737,129.090294444,384875.364183,545232.389224
0653,동해선(삼척속초),15.3000,37.488950900,129.090090098,384855.103839,545330.357298
0653,동해선(삼척속초),15.4000,37.489838180,129.089893607,384835.535999,545428.464858
0653,동해선(삼척속초),15.5000,37.490729951,129.089732879,384819.120678,545527.141123
0653,동해선(삼척속초),15.6000,37.491627400,129.089634552,384808.211181,545626.570371
0653,동해선(삼척속초),15.7000,37.492527947,129.089604625,384803.344023,545726.477879
0653,동해선(삼척속초),15.8000,37.493428284,129.089643207,384804.537035,545826.496654
0653,동해선(삼척속초),15.9000,37.494325107,129.089750161,384811.785825,545926.259720
0653,동해선(삼척속초),16.0000,37.495215160,129.089924822,384825.039530,546025.404318
0653,동해선(삼척속초),16.1000,37.496097404,129.090154043,384843.137677,546123.789267
0653,동해선(삼척속초),16.2000,37.496975379,129.090408036,384863.436795,546221.749069
0653,동해선(삼척속초),16.3000,37.497852864,129.090664701,384883.972856,546319.659844
0653,동해선(삼척속초),16.4000,37.498730349,129.090921372,384904.508779,546417.570678
0653,동해선(삼척속초),16.5000,37.499607833,129.091178049,384925.044758,546515.481575
0653,동해선(삼척속초),16.6000,37.500485316,129.091434730,384945.580506,546613.392383
0653,동해선(삼척속초),16.7000,37.501362800,129.091691420,384966.116453,546711.303402
0653,동해선(삼척속초),16.8000,37.502240282,129.091948113,384986.652168,546809.214333
0653,동해선(삼척속초),16.9000,37.503117764,129.092204814,385007.187940,546907.125326
0653,동해선(삼척속초),17.0000,37.503995244,129.092461521,385027.723627,547005.036186
0653,동해선(삼척속초),17.1000,37.504872632,129.092718720,385048.302603,547102.937974
0653,동해선(삼척속초),17.2000,37.505747103,129.092991060,385070.227044,547200.545721
0653,동해선(삼척속초),17.3000,37.506617058,129.093285303,385094.099081,547297.695425
0653,동해선(삼척속초),17.4000,37.507484043,129.093593121,385119.178282,547394.542222
0653,동해선(삼척속초),17.5000,37.508350985,129.093901133,385144.274081,547491.384727
0653,동해선(삼척속초),17.6000,37.509217927,129.094209153,385169.369886,547588.227398
0653,동해선(삼척속초),17.7000,37.510084867,129.094517180,385194.465605,547685.069994
0653,동해선(삼척속초),17.8000,37.510951806,129.094825213,385219.561189,547781.912561
0653,동해선(삼척속초),17.9000,37.511818744,129.095133254,385244.656831,547878.755103
0653,동해선(삼척속초),18.0000,37.512689547,129.095423232,385268.145019,547975.991308
0653,동해선(삼척속초),18.1000,37.513770355,129.095714027,385291.185382,548096.541122
0653,동해선(삼척속초),18.2000,37.514660826,129.095885604,385304.154047,548195.727460
0653,동해선(삼척속초),18.3000,37.515556981,129.096001660,385312.199056,548295.435379
0653,동해선(삼척속초),18.4000,37.516456676,129.096060626,385315.186943,548395.423691
0653,동해선(삼척속초),18.5000,37.517357585,129.096062367,385313.111811,548495.434075
0653,동해선(삼척속초),18.6000,37.518257364,129.096006648,385305.958895,548595.205813
0653,동해선(삼척속초),18.7000,37.519154039,129.095897652,385294.103009,548694.527991
0653,동해선(삼척속초),18.8000,37.520045187,129.095731647,385277.220424,548793.124305
0653,동해선(삼척속초),18.9000,37.520933194,129.095540083,385258.086136,548891.321545
0653,동해선(삼척속초),19.0000,37.521821118,129.095347897,385238.897434,548989.508560
0653,동해선(삼척속초),19.1000,37.522709041,129.095155708,385219.708757,549087.695401
