VDS 코드,,
VDS_ID,GRS80X좌표값,GRS80Y좌표값
,242453.581945,278789.897565
,242408.75578,278879.275907
,242368.808681,278970.935847
,242334.012806,279064.672512
,242304.475537,279160.19667
,242280.288002,279257.213568
,242261.52485,279355.423849
,242248.370464,279453.332833
,242240.433567,279553.005942
,242236.283387,279652.916701
,242233.286727,279752.871213
,242230.314442,279852.826464
,242227.342157,279952.781714
,242224.369871,280052.736965
,242221.397586,280152.692216
,242218.425301,280252.647466
,242215.453016,280352.602716
,242212.48073,280452.557967
,242209.508445,280552.513217
,242206.53616,280652.468467
,242203.563874,280752.423717
,242199.092621,280852.334393
,242196.120373,280952.289644
,242195.517783,281052.276886
,242199.911492,281152.169321
,242209.292251,281251.717323
,242221.847875,281350.925275
,242234.459243,281450.126282
,242246.909473,281549.347392
,242256.841513,281648.843787
,242260.876776,281748.743238
,242258.248082,281848.689585
,242248.967082,281948.2388
,242233.074971,282046.948747
,242210.642438,282144.380441
,242181.769063,282240.101449
,242146.587291,282333.688056
,242106.257949,282425.187416
,242064.097796,282515.864829
,242021.871584,282606.511579
,241979.645382,282697.158334
,241937.41917,282787.805084
,241895.192958,282878.451834
,241852.966746,282969.098584
,241810.740534,283059.745333
,241768.514322,283150.392083
,241726.288111,283241.038833
,241684.062038,283331.685404
,241641.835687,283422.332331
,241599.609475,283512.979081
,241557.383264,283603.62583
,241514.989381,283694.193544
,241469.299959,283783.133297
,241419.297785,283869.723845
,241367.869129,283955.485022
,241316.440474,284041.246199
,241265.011819,284127.007376
,241215.923158,284214.15522
,241169.728236,284302.83347
,241126.198454,284392.857382
,241078.813467,284480.90547
,241027.781534,284566.900707
,240976.35288,284652.661884
,240924.924225,284738.42306
,240873.49557,284824.184236
,240822.095315,284909.962414
,240771.864035,284996.426501
,240725.387756,285084.954581
,240684.140896,285176.035309
,240648.319977,285269.38339
,240618.048913,285364.675914
,240593.432416,285461.583243
,240574.555641,285559.770155
,240561.483885,285658.897001
,240554.262368,285758.620879
,240552.91607,285858.596825
,240557.449647,285958.479
,240567.847417,286057.921891
,240584.073413,286156.581504
,240606.071505,286254.116555
,240633.467414,286350.280039
,240663.981303,286445.508912
,240695.061811,286540.555659
,240726.14238,286635.602403
,240757.22295,286730.649147
,240788.30352,286825.695892
,240819.384089,286920.742636
,240850.464668,287015.789378
,240881.545237,287110.836121
,240912.625806,287205.882865
,240943.706375,287300.92961
,240974.786944,287395.976354
,241005.867522,287491.023096
,241036.948091,287586.069839
,241068.028659,287681.116583
,241098.705978,287776.292136
,241125.421241,287872.646154
,241147.28743,287970.214956
,241164.249879,288068.75468
,241176.266198,288168.019027
,241183.306348,288267.759877
,241185.352651,288368.042679
,241182.400285,288467.673242
,241174.456255,288567.346288
,241161.540622,288666.497632
,241143.685629,288764.879547
,241120.9359,288862.246135
,241093.3483,288958.354017
,241060.99179,289052.96299
,241024.0408,289145.875898
,240985.610203,289238.195848
,240945.794817,289329.939312
,240907.364221,289422.259263
,240869.473459,289514.800163
,240835.754887,289608.922983
,240808.953099,289705.240086
,240789.352888,289803.276536
,240777.054921,289902.494067
,240770.6624,290002.282762
,240765.864024,290102.166995
,240762.574984,290202.123604
,240757.78521,290302.008247
,240751.88121,290401.829639
,240740.983825,290501.21328
,240722.864899,290599.534269
,240697.519273,290696.244726
,240665.085967,290790.81424
,240625.742853,290882.724157
,240580.350761,290971.814882
,240532.412228,291059.574203
,240486.081336,291148.187853
,240442.112113,291238.000867
,240400.537924,291328.945283
,240361.387087,291420.958935
,240324.687095,291513.977263
,240290.463676,291607.935003
,240258.740863,291702.76624
,240229.540894,291798.404418
,240202.884278,291894.782446
,240178.789704,291991.832699
,240157.274082,292089.487074
,240138.352508,292187.677066
,240122.038257,292286.333768
,240107.727087,292385.302463
,240089.787033,292483.869425
,240067.034011,292581.032603
,240039.403028,292677.128022
,240007.003803,292771.722375
,239969.91733,292864.579222
,239928.236292,292955.466475
,239882.064874,293044.156954
,239831.518803,293130.429184
,239778.878024,293215.451725
,239724.961628,293299.68451
,239672.320652,293384.706937
,239619.679676,293469.729354
,239567.0387,293554.751771
,239514.397724,293639.774198
,239461.63091,293724.718259
,239406.035834,293807.818303
,239343.448475,293885.756613
,239273.393308,293957.057576
,239196.569903,294021.008487
,239113.745867,294076.970366
,239025.775196,294124.438127
,238934.531001,294165.336428
,238842.624706,294204.744915
,238753.035876,294249.143034
,238667.899626,294301.520249
,238588.417697,294362.135244
,238515.384257,294430.382366
,238449.48451,294505.543708
,238389.28413,294585.381407
,238330.580786,294666.336957
,238271.886401,294747.299001
,238213.192011,294828.261046
,238154.497621,294909.22309
,238095.803232,294990.185134
,238037.108852,295071.147179
,237978.414463,295152.109223
,237919.720074,295233.071267
,237861.025684,295314.033316
,237802.329951,295394.997228
,237743.635562,295475.959272
,237684.941173,295556.921316
,237626.923404,295636.951088
,237567.552401,295718.845403
,237508.858017,295799.807447
,237450.163629,295880.769491
,237391.46924,295961.731534
,237334.007833,296043.58463
,237276.053882,296125.076556
,237220.463028,296208.192568
,237168.772236,296293.783782
,237121.429851,296381.854741
,237078.554537,296472.184703
,237040.670257,296564.714506
,237008.307709,296659.317084
,236981.579508,296755.66326
,236960.578643,296853.417787
,236945.378208,296952.240503
,236935.960854,297051.782306
,236931.365687,297151.669328
,236929.960879,297251.656522
,236930.091508,297351.655624
,236930.441925,297451.654423
,236930.792351,297551.653212
,236931.142768,297651.652016
,236931.284637,297751.650683
,236928.554472,297851.607171
,236922.145357,297951.395322
,236912.065972,298050.879784
,236898.330009,298149.92561
,236880.956082,298248.398445
,236859.967767,298346.164714
,236835.393539,298443.091797
,236807.417178,298538.567732
,236775.793526,298633.429187
,236740.698133,298727.061798
,236702.17861,298819.338545
,236660.287199,298910.134271
,236615.08074,298999.325788
,236566.620518,299086.792134
,236514.97232,299172.414656
,236460.267327,299256.118417
,236402.698224,299337.883528
,236344.733075,299419.369268
,236286.767925,299500.854992
,236228.802776,299582.340723
,236170.837626,299663.826446
,236112.872477,299745.312186
,236054.907327,299826.79791
,235996.942139,299908.283679
,235938.97697,299989.769396
,235881.011801,300071.255114
,235823.046632,300152.740831
,235765.081463,300234.226538
,235707.116294,300315.712255
,235649.151125,300397.197972
,235591.185956,300478.683689
,235533.220979,300560.169612
,235475.255832,300641.655334
,235417.290685,300723.141066
,235359.325538,300804.626797
,235301.36039,300886.112529
,235243.395243,300967.59826
,235185.430106,301049.083992
,235127.464959,301130.569713
,235069.500363,301212.054532
,235011.535204,301293.540254
,234953.570066,301375.025982
,234895.604908,301456.511704
,234837.63977,301537.997442
,234779.674621,301619.483164
,234721.709474,301700.968892
,234663.744325,301782.454623
,234605.778718,301863.941281
,234547.813547,301945.426986
,234489.848376,302026.912707
,234431.883206,302108.398412
,234373.692206,302189.72194
,234313.304928,302269.423558
,234250.247051,302347.027921
,234183.969317,302421.897895
,234114.444718,302493.762978
,234041.809358,302562.482367
,233966.205385,302627.921572
,233887.780828,302689.952535
,233806.689188,302748.453788
,233723.089218,302803.310838
,233637.417164,302854.882699
,233551.452282,302905.970093
,233464.720067,302955.768645
,233378.755135,303006.855948
,233292.790253,303057.943332
,233206.825372,303109.030715
,233121.050426,303160.433382
,233037.221103,303214.939159
,232955.896413,303273.115376
,232877.236597,303334.847609
,232801.396559,303400.014307
,232728.527392,303468.48562
,232656.082212,303543.020634
,232589.710296,303617.807026
,232526.726668,303695.468459
,232467.255338,303775.851968
,232411.414902,303858.797552
,232359.314504,303944.14264
,232311.057421,304031.71826
,232266.738999,304121.35149
,232226.096305,304212.715107
,232186.150085,304304.389426
,232146.203865,304396.063745
,232106.257645,304487.738063
,232066.311425,304579.412382
,232026.365205,304671.0867
,231986.418985,304762.761018
,231946.472723,304854.435306
,231906.526503,304946.109624
,231866.580283,305037.783942
,231826.634063,305129.458259
,231786.687843,305221.132577
,231746.741623,305312.806895
,231706.795403,305404.481212
,231666.849183,305496.155529
,231626.902947,305587.829879
,231586.956727,305679.504196
,231547.010507,305771.178513
,231507.064287,305862.85283
,231467.118068,305954.527147
,231427.171848,306046.201464
,231386.834445,306137.7027
,231343.837246,306227.981134
,231297.855227,306316.776405
,231248.939436,306403.989938
,231197.144239,306489.524799
,231142.52718,306573.285958
,231085.150643,306655.181591
,231026.508695,306736.181615
,230967.86675,306817.181635
,230909.224806,306898.181654
,230850.582861,306979.181675
,230791.940918,307060.181695
,230733.298975,307141.181715
,230674.657032,307222.181735
,230616.015089,307303.181755
,230557.373146,307384.181774
,230499.521799,307465.746285
,230443.313034,307548.451315
,230388.769493,307632.263897
,230335.913007,307717.150522
,230284.764712,307803.07723
,230234.863488,307889.73593
,230185.018902,307976.427323
,230135.174317,308063.118716
,230085.329731,308149.81011
,230035.485146,308236.501503
,229985.640565,308323.192885
,229935.79598,308409.884278
,229885.951395,308496.575672
,229836.10681,308583.267065
,229786.262225,308669.958457
,229736.41764,308756.64985
,229686.573056,308843.341243
,229635.982655,308929.597647
,229583.681655,309014.827643
,229529.686628,309098.994644
,229474.019172,309182.064983
,229416.701554,309264.005433
,229357.756698,309344.78322
,229297.208183,309424.366033
,229235.080227,309502.722041
,229171.397681,309579.819902
,229106.186008,309655.628786
,229039.471308,309730.118353
,228971.789451,309803.732489
,228904.087279,309877.327979
,228836.385107,309950.923468
,228768.682935,310024.518957
,228702.042637,310099.068004
,228638.783809,310176.504941
,228579.108988,310256.736305
,228523.141411,310339.596359
,228470.996713,310424.913934
,228422.782609,310512.512783
,228378.598701,310602.211948
,228338.53626,310693.826133
,228302.678047,310787.166084
,228271.098135,310882.038983
,228243.103995,310978.038334
,228215.479476,311074.146426
,228187.854957,311170.254518
,228160.230407,311266.362722
,228132.605947,311362.470832
,228104.981388,311458.578943
,228077.356929,311554.687053
,228049.73237,311650.795163
,228022.10791,311746.903273
,227994.483351,311843.011283
,227966.858892,311939.119393
,227939.234332,312035.227502
,227911.609773,312131.335612
,227884.025213,312227.455022
,227859.439024,312324.374171
,227839.727388,312422.400986
,227824.939711,312521.290369
,227815.112995,312620.795321
,227808.832452,312720.596824
,227802.696509,312820.40783
,227796.560566,312920.218735
,227790.424623,313020.029739
,227784.288679,313119.840644
,227778.152736,313219.651649
,227772.016792,313319.462654
,227766.195947,313419.291063
,227764.332875,313519.26273
,227767.468574,313619.202471
,227775.595147,313718.860687
,227788.692598,313817.988181
,227806.727931,313916.337153
,227829.656149,314013.661803
,227857.419857,314109.718933
,227889.949859,314204.268342
,227927.164558,314297.073832
,227968.971159,314387.903402
,228015.265266,314476.529951
,228063.805777,314563.952542
,228108.316981,314653.487759
,228148.29758,314745.135697
,228183.647779,314838.667354
,228214.279082,314933.848832
,228240.115093,315030.442229
,228261.091115,315128.206248
,228277.155353,315226.896387
,228288.266411,315326.266049
,228296.454182,315425.929666
,228304.620953,315525.595082
,228313.315421,315625.213106
,228326.255271,315724.361396
,228344.134402,315822.738964
,228366.907919,315920.100011
,228394.525325,316016.199138
,228426.904525,316110.800344
,228463.971423,316203.665131
,228505.633321,316294.561197
,228551.786026,316383.261444
,228602.282639,316469.56357
,228654.438757,316554.883727
,228706.595076,316640.204283
,228758.747693,316725.52434
,228810.904411,316810.844596
,228863.061129,316896.164953
,228915.217847,316981.48531
,228967.374464,317066.805566
,229019.531182,317152.125923
,229072.967803,317236.663804
,229125.12452,317321.98416
,229177.281537,317407.305017
,229228.664852,317493.091159
,229277.229959,317580.48895
,229322.10546,317669.846274
,229363.392457,317760.917434
,229401.025552,317853.55813
,229434.945248,317947.622063
,229465.098048,318042.960231
,229491.436054,318139.422036
,229513.917669,318236.854677
,229532.507395,318335.104356
,229547.175735,318434.015372
,229557.899591,318533.431526
,229564.661865,318633.195319
,229567.451961,318733.149252
,229566.26558,318833.135025
,229561.104325,318932.99454
,229551.959498,319032.567897
,229538.222607,319131.609089
,229519.611857,319229.851013
,229496.172552,319327.054172
,229467.961994,319422.981267
,229435.048988,319517.398301
,229397.513735,319610.074877
,229355.447939,319700.784598
,229308.954102,319789.306865
,229258.145827,319875.425183
,229203.146917,319958.929455
,229144.091673,320039.616083
,229081.124097,320117.288071
,229014.686187,320192.020426
,228948.114479,320266.638679
,228883.393736,320342.863149
,228821.955433,320421.752453
,228765.212351,320504.071005
,228713.719787,320589.774814
,228667.680645,320678.527386
,228627.274828,320769.982225
,228592.660142,320863.782236
,228563.971689,320959.561123
,228541.299177,321056.94029
,228523.951316,321155.414429
,228510.272824,321254.470519
,228498.516117,321353.775937
,228487.140206,321453.126159
,228475.519598,321552.446978
,228460.11182,321651.241743
,228439.785686,321749.142941
,228414.591898,321845.905873
,228384.593459,321941.288642
,228350.628365,322035.34086
,228316.230375,322129.237872
