"시도","눈","1월",164,5,309,201,2,309,32,1,47,4,0,7,205,2,334
"시도","눈","2월",40,1,64,139,1,218,85,2,137,104,1,169,101,1,160
"시도","눈","3월",13,0,22,53,1,78,7,0,7,6,0,7,8,0,18
"시도","눈","4월",-,-,-,1,0,3,4,0,4,-,-,-,-,-,-
"시도","눈","11월",59,1,110,35,0,61,2,0,2,3,0,4,6,0,7
"시도","눈","12월",161,5,238,95,0,147,22,1,28,92,0,137,106,3,157
"시도","기타/불명","전체",451,4,724,288,4,406,282,3,398,426,3,600,576,10,786
"시도","기타/불명","1월",40,0,66,38,2,50,36,1,56,27,1,38,61,0,96
"시도","기타/불명","2월",29,1,37,36,1,55,16,0,23,34,0,50,62,0,85
"시도","기타/불명","3월",23,0,36,29,0,44,25,1,36,28,0,41,49,2,64
"시도","기타/불명","4월",32,0,51,11,0,14,20,0,31,39,0,53,36,1,40
"시도","기타/불명","5월",37,0,61,9,0,19,27,0,36,24,1,33,48,2,70
"시도","기타/불명","6월",28,0,41,10,0,18,11,1,10,24,0,30,38,1,46
"시도","기타/불명","7월",34,1,63,15,0,18,19,0,27,28,1,36,40,1,57
"시도","기타/불명","8월",29,0,48,20,0,27,22,0,33,27,0,40,31,1,53
"시도","기타/불명","9월",47,1,83,18,0,20,22,0,28,33,0,46,41,0,51
"시도","기타/불명","10월",52,1,92,33,0,44,27,0,33,53,0,81,50,0,70
"시도","기타/불명","11월",49,0,68,30,0,42,21,0,32,49,0,65,56,1,71
"시도","기타/불명","12월",51,0,78,39,1,55,36,0,53,60,0,87,64,1,83
"군도","맑음","전체",7636,260,10994,6665,231,9599,7096,221,10247,6670,183,9495,6008,174,8554
"군도","맑음","1월",565,19,817,424,11,680,473,23,644,539,16,787,369,13,520
"군도","맑음","2월",456,8,671,448,14,660,429,12,649,393,8,547,359,4,471
"군도","맑음","3월",549,20,767,459,13,617,548,19,784,496,20,689,426,11,572
"군도","맑음","4월",611,22,909,573,17,780,568,14,832,538,16,774,540,15,785
"군도","맑음","5월",767,36,1077,572,17,830,690,26,960,630,18,912,484,19,677
"군도","맑음","6월",647,17,904,618,14,885,620,18,927,690,15,932,601,18,896
"군도","맑음","7월",631,17,938,657,23,950,605,14,861,436,10,634,596,22,866
"군도","맑음","8월",673,25,990,611,21,929,675,16,991,545,20,829,472,12,716
"군도","맑음","9월",755,19,1093,596,30,835,563,10,890,557,18,776,527,14,770
"군도","맑음","10월",732,26,1048,618,26,885,752,27,1015,738,12,1085,587,18,841
"군도","맑음","11월",722,25,1021,595,28,856,645,20,950,614,12,844,564,14,789
"군도","맑음","12월",528,26,759,494,17,692,528,22,744,494,18,686,483,14,651
"군도","흐림","전체",318,19,517,360,17,498,288,16,421,346,16,485,283,16,374
"군도","흐림","1월",37,1,76,40,2,58,17,1,20,22,2,29,29,2,35
"군도","흐림","2월",17,3,28,27,0,42,16,0,32,25,1,31,12,0,20
"군도","흐림","3월",21,0,45,31,0,46,22,2,36,14,0,17,13,0,20
"군도","흐림","4월",17,0,23,23,0,36,29,2,46,13,0,18,17,0,27
"군도","흐림","5월",11,1,12,29,5,35,12,1,21,28,1,43,33,0,46
"군도","흐림","6월",14,1,31,23,1,28,22,0,34,28,2,35,19,1,27
"군도","흐림","7월",49,3,73,25,2,34,40,1,58,66,4,97,17,3,14
"군도","흐림","8월",49,3,81,27,0,40,19,2,26,49,2,76,39,3,47
